virus,subtype,virus_and_subtype,gene,adaptive_subs_per_codon_per_year,lower_95ci,upper_95ci,ci,len_in_codons,adaptive_muts_per_year,lower_95ci_mutspergene,upper_95ci_mutspergene,legible_name,virus_family,color,rna_dna,genome_type,enveloped,transmission,cellular_receptor,fusion_protein_class,legible_rate_percodon,legible_rate_pergene
hepatitisB,A2,hepatitisB_A2,Large,0.0,0.0,0.0,"[0.0, 0.0]",401,0.0,0.0,0.0,Hepatitis B-A2,hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.0×10⁻³ muts per codon per year,0.0 muts per year
hepatitisB,A2,hepatitisB_A2,Middle,0.0,0.0,0.0,"[0.0, 0.0]",282,0.0,0.0,0.0,Hepatitis B-A2,hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.0×10⁻³ muts per codon per year,0.0 muts per year
hepatitisB,A2,hepatitisB_A2,Small,0.0,0.0,0.0,"[0.0, 0.0]",227,0.0,0.0,0.0,Hepatitis B-A2,hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.0×10⁻³ muts per codon per year,0.0 muts per year
hepatitisB,A2,hepatitisB_A2,X,-0.07447826155186475,-0.23047163127512885,0.0,"[-0.23047163127512885, 0.0]",155,-0.011544130540539037,-0.035723102847644975,0.0,Hepatitis B-A2,hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.07×10⁻³ muts per codon per year,-0.01 muts per year
hepatitisB,A2,hepatitisB_A2,Core,0.0,0.0,0.0,"[0.0, 0.0]",186,0.0,0.0,0.0,Hepatitis B-A2,hepadnavirus,#ffd8bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.0×10⁻³ muts per codon per year,0.0 muts per year
hepatitisB,D3,hepatitisB_D3,Polymerase,-0.003792719969516886,-0.11206948862650426,0.11454383287211847,"[-0.11206948862650426, 0.11454383287211847]",833,-0.003159335734607566,-0.09335388402587805,0.09541501278247469,Hepatitis B-D3,hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.0×10⁻³ muts per codon per year,-0.0 muts per year
hepatitisB,D3,hepatitisB_D3,Large,0.005407616415492349,-0.13126523192584572,0.12781359455724953,"[-0.13126523192584572, 0.12781359455724953]",390,0.0021089704020420164,-0.05119344045107983,0.04984730187732732,Hepatitis B-D3,hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,0.01×10⁻³ muts per codon per year,0.0 muts per year
hepatitisB,D3,hepatitisB_D3,Middle,-0.0482504170194787,-0.1841504692803348,0.13034119052710672,"[-0.1841504692803348, 0.13034119052710672]",282,-0.013606617599492993,-0.05193043233705441,0.03675621572864409,Hepatitis B-D3,hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.05×10⁻³ muts per codon per year,-0.01 muts per year
hepatitisB,D3,hepatitisB_D3,Small,-0.1339295549290872,-0.3374864839224395,0.0,"[-0.3374864839224395, 0.0]",227,-0.030402008968902796,-0.07660943185039377,0.0,Hepatitis B-D3,hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.13×10⁻³ muts per codon per year,-0.03 muts per year
hepatitisB,D3,hepatitisB_D3,X,-0.13328602118225996,-0.6373969206573082,0.275872704098231,"[-0.6373969206573082, 0.275872704098231]",155,-0.020659333283250293,-0.09879652270188279,0.042760269135225806,Hepatitis B-D3,hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.13×10⁻³ muts per codon per year,-0.02 muts per year
hepatitisB,D3,hepatitisB_D3,Core,-0.006054467829814838,-0.01816340348944451,0.0,"[-0.01816340348944451, 0.0]",184,-0.0011140220806859303,-0.00334206624205779,0.0,Hepatitis B-D3,hepadnavirus,#ffe9bc,DNA,"Partially-dsDNA, circular",True,Bodily fluids and blood-borne,Sodium Taurocholate Co-transporting Polypeptide (NTCP),Other,-0.01×10⁻³ muts per codon per year,-0.0 muts per year
