strain	strain_name	date	country	host	genotype	subgenotype
MZ439632	None	2019-XX-XX	China	Homo sapiens	C	C5
MZ439633	None	2019-XX-XX	China	Homo sapiens	C	C5
MZ439634	None	2019-XX-XX	China	Homo sapiens	C	C5
MZ439635	None	2019-XX-XX	China	Homo sapiens	C	C5
MZ439636	None	2019-XX-XX	China	Homo sapiens	C	C5
MZ439637	None	2019-XX-XX	China	Homo sapiens	C	C5
MZ439638	None	2019-XX-XX	China	Homo sapiens	C	C5
MZ439639	None	2019-XX-XX	China	Homo sapiens	C	C5
MZ439640	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439641	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439642	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439643	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439644	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439645	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439646	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439647	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439648	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439649	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439650	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439651	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439652	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439653	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439654	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439655	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439656	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439657	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439658	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439659	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439660	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439661	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439662	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439663	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439664	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439665	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439666	None	2004-XX-XX	China	Homo sapiens	C	C2
MZ439667	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439668	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439669	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439670	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439671	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439672	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439673	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439674	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439675	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439676	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439677	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439678	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439679	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439680	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439681	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439682	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439683	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439684	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439685	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439686	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439687	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439688	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439689	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439690	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439691	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439692	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439693	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439694	None	2007-XX-XX	China	Homo sapiens	C	C2
MZ439695	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439696	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439697	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439698	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439699	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439700	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439701	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439702	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439703	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439704	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439705	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439706	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439707	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439708	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439709	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439710	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439711	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439712	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439713	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439714	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439715	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439716	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439717	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439718	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439719	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439720	None	2013-XX-XX	China	Homo sapiens	C	C2
MZ439721	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439722	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439723	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439724	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439725	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439726	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439727	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439728	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439729	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439730	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439731	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439732	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439733	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439734	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439735	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439736	None	2019-XX-XX	China	Homo sapiens	C	C2
MZ439737	None	2019-XX-XX	China	Homo sapiens	C	C2
MT426248	None	2012-02-XX	USA	Homo sapiens	C	None
MT426249	None	2012-02-XX	USA	Homo sapiens	C	None
MT426250	None	2012-02-XX	USA	Homo sapiens	C	None
MT426251	None	2012-02-XX	USA	Homo sapiens	C	None
MT426252	None	2012-02-XX	USA	Homo sapiens	C	None
MT426253	None	2012-02-XX	USA	Homo sapiens	C	None
MT426254	None	2012-02-XX	USA	Homo sapiens	C	None
MT426255	None	2012-02-XX	USA	Homo sapiens	C	None
MT426256	None	2012-02-XX	USA	Homo sapiens	C	None
MT426257	None	2012-02-XX	USA	Homo sapiens	C	None
MT426258	None	2012-02-XX	USA	Homo sapiens	C	None
MT426259	None	2012-02-XX	USA	Homo sapiens	C	None
MT426260	None	2012-02-XX	USA	Homo sapiens	C	None
MT426261	None	2012-02-XX	USA	Homo sapiens	C	None
MT426262	None	2012-02-XX	USA	Homo sapiens	C	None
MT426263	None	2012-02-XX	USA	Homo sapiens	C	None
MT426264	None	2012-02-XX	USA	Homo sapiens	C	None
MT426265	None	2012-02-XX	USA	Homo sapiens	C	None
MT426266	None	2012-02-XX	USA	Homo sapiens	C	None
MT426267	None	2012-02-XX	USA	Homo sapiens	C	None
MT426268	None	2012-02-XX	USA	Homo sapiens	C	None
MT426269	None	2012-02-XX	USA	Homo sapiens	C	None
MT426270	None	2012-02-XX	USA	Homo sapiens	C	None
MT426271	None	2012-02-XX	USA	Homo sapiens	C	None
MT426272	None	2012-02-XX	USA	Homo sapiens	C	None
MT426273	None	2012-02-XX	USA	Homo sapiens	C	None
MT426274	None	2012-02-XX	USA	Homo sapiens	C	None
MT426275	None	2012-02-XX	USA	Homo sapiens	C	None
MT426276	None	2012-02-XX	USA	Homo sapiens	C	None
MT426277	None	2012-02-XX	USA	Homo sapiens	C	None
MT426278	None	2012-02-XX	USA	Homo sapiens	C	None
MT426279	None	2012-02-XX	USA	Homo sapiens	C	None
MT426280	None	2012-02-XX	USA	Homo sapiens	C	None
MT426281	None	2012-02-XX	USA	Homo sapiens	C	None
MT426282	None	2012-02-XX	USA	Homo sapiens	C	None
MT426283	None	2012-02-XX	USA	Homo sapiens	C	None
MT426284	None	2012-02-XX	USA	Homo sapiens	C	None
MT426285	None	2012-02-XX	USA	Homo sapiens	C	None
MT426286	None	2012-02-XX	USA	Homo sapiens	C	None
MT426287	None	2012-02-XX	USA	Homo sapiens	C	None
MT426288	None	2012-02-XX	USA	Homo sapiens	C	None
MT426289	None	2012-02-XX	USA	Homo sapiens	C	None
MT426290	None	2012-02-XX	USA	Homo sapiens	C	None
MT426291	None	2012-02-XX	USA	Homo sapiens	C	None
MT426292	None	2012-02-XX	USA	Homo sapiens	C	None
MT426293	None	2012-02-XX	USA	Homo sapiens	C	None
MT426294	None	2012-02-XX	USA	Homo sapiens	C	None
MT426295	None	2012-02-XX	USA	Homo sapiens	C	None
MT426296	None	2012-02-XX	USA	Homo sapiens	C	None
MT426297	None	2012-02-XX	USA	Homo sapiens	C	None
MT426298	None	2012-02-XX	USA	Homo sapiens	C	None
MT426299	None	2012-02-XX	USA	Homo sapiens	C	None
MT426300	None	2012-02-XX	USA	Homo sapiens	C	None
MT426301	None	2012-02-XX	USA	Homo sapiens	C	None
MT426302	None	2012-02-XX	USA	Homo sapiens	C	None
MT426303	None	2012-02-XX	USA	Homo sapiens	C	None
MT426304	None	2012-02-XX	USA	Homo sapiens	C	None
MT426305	None	2012-02-XX	USA	Homo sapiens	C	None
MT426306	None	2012-02-XX	USA	Homo sapiens	C	None
MT426307	None	2012-02-XX	USA	Homo sapiens	C	None
MT426308	None	2012-02-XX	USA	Homo sapiens	C	None
MT426309	None	2012-02-XX	USA	Homo sapiens	C	None
MT426310	None	2012-02-XX	USA	Homo sapiens	C	None
MT426311	None	2012-02-XX	USA	Homo sapiens	C	None
MT426312	None	2012-02-XX	USA	Homo sapiens	C	None
MT426313	None	2012-02-XX	USA	Homo sapiens	C	None
MT426314	None	2012-02-XX	USA	Homo sapiens	C	None
MT426315	None	2012-02-XX	USA	Homo sapiens	C	None
MT426316	None	2012-02-XX	USA	Homo sapiens	C	None
MT426317	None	2012-02-XX	USA	Homo sapiens	C	None
MT426318	None	2012-02-XX	USA	Homo sapiens	C	None
MT426319	None	2012-02-XX	USA	Homo sapiens	C	None
MT426320	None	2012-02-XX	USA	Homo sapiens	C	None
MT426321	None	2012-02-XX	USA	Homo sapiens	C	None
MT426322	None	2012-02-XX	USA	Homo sapiens	C	None
MT426323	None	2012-02-XX	USA	Homo sapiens	C	None
MT426324	None	2012-02-XX	USA	Homo sapiens	C	None
MT426325	None	2012-02-XX	USA	Homo sapiens	C	None
MT426326	None	2012-02-XX	USA	Homo sapiens	C	None
MT426327	None	2012-02-XX	USA	Homo sapiens	C	None
MT426328	None	2012-02-XX	USA	Homo sapiens	C	None
MT426329	None	2012-02-XX	USA	Homo sapiens	C	None
MT426330	None	2012-02-XX	USA	Homo sapiens	C	None
MT426331	None	2012-02-XX	USA	Homo sapiens	C	None
MT426332	None	2012-02-XX	USA	Homo sapiens	C	None
MT426333	None	2012-02-XX	USA	Homo sapiens	C	None
MT426334	None	2012-02-XX	USA	Homo sapiens	C	None
MT426335	None	2012-02-XX	USA	Homo sapiens	C	None
MT426336	None	2012-02-XX	USA	Homo sapiens	C	None
MT426337	None	2012-02-XX	USA	Homo sapiens	C	None
MT426338	None	2012-02-XX	USA	Homo sapiens	C	None
MT426339	None	2012-02-XX	USA	Homo sapiens	C	None
MT426340	None	2012-02-XX	USA	Homo sapiens	C	None
MT426341	None	2012-02-XX	USA	Homo sapiens	C	None
MT426342	None	2012-02-XX	USA	Homo sapiens	C	None
MT426343	None	2012-02-XX	USA	Homo sapiens	C	None
MT426344	None	2012-02-XX	USA	Homo sapiens	C	None
MT426345	None	2012-02-XX	USA	Homo sapiens	C	None
MT426346	None	2012-02-XX	USA	Homo sapiens	C	None
MT426347	None	2012-02-XX	USA	Homo sapiens	C	None
MT426348	None	2012-02-XX	USA	Homo sapiens	C	None
MT426349	None	2012-02-XX	USA	Homo sapiens	C	None
MT426350	None	2012-02-XX	USA	Homo sapiens	C	None
MT426351	None	2012-02-XX	USA	Homo sapiens	C	None
MT426352	None	2012-02-XX	USA	Homo sapiens	C	None
MT426353	None	2012-02-XX	USA	Homo sapiens	C	None
MT426354	None	2012-02-XX	USA	Homo sapiens	C	None
MT426355	None	2012-02-XX	USA	Homo sapiens	C	None
MT426356	None	2012-02-XX	USA	Homo sapiens	C	None
MT426357	None	2012-02-XX	USA	Homo sapiens	C	None
MT426358	None	2012-02-XX	USA	Homo sapiens	C	None
MT426359	None	2012-02-XX	USA	Homo sapiens	C	None
MT426360	None	2012-02-XX	USA	Homo sapiens	C	None
MT426361	None	2012-02-XX	USA	Homo sapiens	C	None
MT426362	None	2012-02-XX	USA	Homo sapiens	C	None
MT426363	None	2012-02-XX	USA	Homo sapiens	C	None
MT426364	None	2012-02-XX	USA	Homo sapiens	C	None
MT426365	None	2012-02-XX	USA	Homo sapiens	C	None
MT426366	None	2012-02-XX	USA	Homo sapiens	C	None
MT426367	None	2012-02-XX	USA	Homo sapiens	C	None
MT426368	None	2012-02-XX	USA	Homo sapiens	C	None
MT426369	None	2012-02-XX	USA	Homo sapiens	C	None
MT426370	None	2012-02-XX	USA	Homo sapiens	C	None
MT426371	None	2012-02-XX	USA	Homo sapiens	C	None
MT426372	None	2012-02-XX	USA	Homo sapiens	C	None
MT426373	None	2012-02-XX	USA	Homo sapiens	C	None
MT426374	None	2012-02-XX	USA	Homo sapiens	C	None
MT426375	None	2012-02-XX	USA	Homo sapiens	C	None
MT426376	None	2012-02-XX	USA	Homo sapiens	C	None
MT426377	None	2012-02-XX	USA	Homo sapiens	C	None
MT426378	None	2012-02-XX	USA	Homo sapiens	C	None
MT426379	None	2012-02-XX	USA	Homo sapiens	C	None
MT426380	None	2012-02-XX	USA	Homo sapiens	C	None
MT426381	None	2012-02-XX	USA	Homo sapiens	C	None
MT426382	None	2012-02-XX	USA	Homo sapiens	C	None
MT426383	None	2012-02-XX	USA	Homo sapiens	C	None
MT426384	None	2012-02-XX	USA	Homo sapiens	C	None
MT426385	None	2012-02-XX	USA	Homo sapiens	C	None
MT426386	None	2012-02-XX	USA	Homo sapiens	C	None
MT426387	None	2012-02-XX	USA	Homo sapiens	C	None
MT426388	None	2012-02-XX	USA	Homo sapiens	C	None
MT426389	None	2012-02-XX	USA	Homo sapiens	C	None
MT426390	None	2012-02-XX	USA	Homo sapiens	C	None
MT426391	None	2012-02-XX	USA	Homo sapiens	C	None
MT426392	None	2012-02-XX	USA	Homo sapiens	C	None
MT426393	None	2012-02-XX	USA	Homo sapiens	C	None
MT426394	None	2012-02-XX	USA	Homo sapiens	C	None
MT426395	None	2012-02-XX	USA	Homo sapiens	C	None
MT426396	None	2012-02-XX	USA	Homo sapiens	C	None
MT426397	None	2012-02-XX	USA	Homo sapiens	C	None
MT426398	None	2012-02-XX	USA	Homo sapiens	C	None
MT426399	None	2012-02-XX	USA	Homo sapiens	C	None
MT426400	None	2012-02-XX	USA	Homo sapiens	C	None
MT426401	None	2012-02-XX	USA	Homo sapiens	C	None
MT426402	None	2012-02-XX	USA	Homo sapiens	C	None
MT426403	None	2012-02-XX	USA	Homo sapiens	C	None
MT426404	None	2012-02-XX	USA	Homo sapiens	C	None
MT426405	None	2012-02-XX	USA	Homo sapiens	C	None
MT426406	None	2012-02-XX	USA	Homo sapiens	C	None
MT426407	None	2012-02-XX	USA	Homo sapiens	C	None
MT426408	None	2012-02-XX	USA	Homo sapiens	C	None
MT426409	None	2012-02-XX	USA	Homo sapiens	C	None
MT426410	None	2012-02-XX	USA	Homo sapiens	C	None
MT426411	None	2012-02-XX	USA	Homo sapiens	C	None
MT426412	None	2012-02-XX	USA	Homo sapiens	C	None
MT426413	None	2012-02-XX	USA	Homo sapiens	C	None
MT426414	None	2012-02-XX	USA	Homo sapiens	C	None
MT426415	None	2012-02-XX	USA	Homo sapiens	C	None
MT426416	None	2012-02-XX	USA	Homo sapiens	C	None
MT426417	None	2012-02-XX	USA	Homo sapiens	C	None
MT426418	None	2012-02-XX	USA	Homo sapiens	C	None
MT426419	None	2012-02-XX	USA	Homo sapiens	C	None
MT426420	None	2012-02-XX	USA	Homo sapiens	C	None
MT426421	None	2012-02-XX	USA	Homo sapiens	C	None
MT426422	None	2012-02-XX	USA	Homo sapiens	C	None
MT426423	None	2012-02-XX	USA	Homo sapiens	C	None
MT426424	None	2012-02-XX	USA	Homo sapiens	C	None
MT426425	None	2012-02-XX	USA	Homo sapiens	C	None
MT426426	None	2012-02-XX	USA	Homo sapiens	C	None
MT426427	None	2012-02-XX	USA	Homo sapiens	C	None
MT426428	None	2012-02-XX	USA	Homo sapiens	C	None
MT426429	None	2012-02-XX	USA	Homo sapiens	C	None
MT426430	None	2012-02-XX	USA	Homo sapiens	C	None
MT426431	None	2012-02-XX	USA	Homo sapiens	C	None
MT426432	None	2012-02-XX	USA	Homo sapiens	C	None
MT426433	None	2012-02-XX	USA	Homo sapiens	C	None
MT426434	None	2012-02-XX	USA	Homo sapiens	C	None
MT426435	None	2012-02-XX	USA	Homo sapiens	C	None
MT426436	None	2012-02-XX	USA	Homo sapiens	C	None
MT426437	None	2012-02-XX	USA	Homo sapiens	C	None
MT426438	None	2012-02-XX	USA	Homo sapiens	C	None
MT426439	None	2012-02-XX	USA	Homo sapiens	C	None
MT426440	None	2012-02-XX	USA	Homo sapiens	C	None
MT426441	None	2012-02-XX	USA	Homo sapiens	C	None
MT426442	None	2012-02-XX	USA	Homo sapiens	C	None
MT426443	None	2012-02-XX	USA	Homo sapiens	C	None
MT426444	None	2012-02-XX	USA	Homo sapiens	C	None
MT426445	None	2012-02-XX	USA	Homo sapiens	C	None
MT426446	None	2012-02-XX	USA	Homo sapiens	C	None
MT426447	None	2012-02-XX	USA	Homo sapiens	C	None
MT426448	None	2012-02-XX	USA	Homo sapiens	C	None
MT426449	None	2012-02-XX	USA	Homo sapiens	C	None
MT426450	None	2012-02-XX	USA	Homo sapiens	C	None
MT426451	None	2012-02-XX	USA	Homo sapiens	C	None
MT426452	None	2012-02-XX	USA	Homo sapiens	C	None
MT426453	None	2012-02-XX	USA	Homo sapiens	C	None
MT426454	None	2012-02-XX	USA	Homo sapiens	C	None
MT426455	None	2012-02-XX	USA	Homo sapiens	C	None
MT426456	None	2012-02-XX	USA	Homo sapiens	C	None
MT426457	None	2012-02-XX	USA	Homo sapiens	C	None
MT426458	None	2012-02-XX	USA	Homo sapiens	C	None
MT426459	None	2012-02-XX	USA	Homo sapiens	C	None
MT426460	None	2012-02-XX	USA	Homo sapiens	C	None
MT426461	None	2012-02-XX	USA	Homo sapiens	C	None
MT426462	None	2012-02-XX	USA	Homo sapiens	C	None
MT426463	None	2012-02-XX	USA	Homo sapiens	C	None
MT426464	None	2012-02-XX	USA	Homo sapiens	C	None
MT426465	None	2012-02-XX	USA	Homo sapiens	C	None
MT426466	None	2012-02-XX	USA	Homo sapiens	C	None
MT426467	None	2012-02-XX	USA	Homo sapiens	C	None
MT426468	None	2012-02-XX	USA	Homo sapiens	C	None
MT426469	None	2012-02-XX	USA	Homo sapiens	C	None
MT426470	None	2012-02-XX	USA	Homo sapiens	C	None
MT426471	None	2012-02-XX	USA	Homo sapiens	C	None
MT426472	None	2012-02-XX	USA	Homo sapiens	C	None
MT426473	None	2012-02-XX	USA	Homo sapiens	C	None
MT426474	None	2012-02-XX	USA	Homo sapiens	C	None
MT426475	None	2012-02-XX	USA	Homo sapiens	C	None
MT426476	None	2012-02-XX	USA	Homo sapiens	C	None
MT426477	None	2012-02-XX	USA	Homo sapiens	C	None
MT426478	None	2012-02-XX	USA	Homo sapiens	C	None
MT426479	None	2012-02-XX	USA	Homo sapiens	C	None
MT426480	None	2012-02-XX	USA	Homo sapiens	C	None
MT426481	None	2012-02-XX	USA	Homo sapiens	C	None
MT426482	None	2012-02-XX	USA	Homo sapiens	C	None
MT426483	None	2012-02-XX	USA	Homo sapiens	C	None
MT426484	None	2012-02-XX	USA	Homo sapiens	C	None
MT426485	None	2012-02-XX	USA	Homo sapiens	C	None
MT426486	None	2012-02-XX	USA	Homo sapiens	C	None
MT426487	None	2012-02-XX	USA	Homo sapiens	C	None
MT426488	None	2012-02-XX	USA	Homo sapiens	C	None
MT426489	None	2012-02-XX	USA	Homo sapiens	C	None
MT426490	None	2012-02-XX	USA	Homo sapiens	C	None
MT426491	None	2012-02-XX	USA	Homo sapiens	C	None
MT426492	None	2012-02-XX	USA	Homo sapiens	C	None
MT426493	None	2012-02-XX	USA	Homo sapiens	C	None
MT426494	None	2012-02-XX	USA	Homo sapiens	C	None
MT426495	None	2012-02-XX	USA	Homo sapiens	C	None
MT426496	None	2012-02-XX	USA	Homo sapiens	C	None
MT426497	None	2012-02-XX	USA	Homo sapiens	C	None
MT426498	None	2012-02-XX	USA	Homo sapiens	C	None
MT426499	None	2012-02-XX	USA	Homo sapiens	C	None
MT426500	None	2012-02-XX	USA	Homo sapiens	C	None
MT426501	None	2012-02-XX	USA	Homo sapiens	C	None
MT426502	None	2012-02-XX	USA	Homo sapiens	C	None
MT426503	None	2012-02-XX	USA	Homo sapiens	C	None
MT426504	None	2012-02-XX	USA	Homo sapiens	C	None
MT426505	None	2012-02-XX	USA	Homo sapiens	C	None
MT426506	None	2012-02-XX	USA	Homo sapiens	C	None
MT426507	None	2012-02-XX	USA	Homo sapiens	C	None
MT426508	None	2012-02-XX	USA	Homo sapiens	C	None
MT426509	None	2012-02-XX	USA	Homo sapiens	C	None
MT426510	None	2012-02-XX	USA	Homo sapiens	C	None
MT426511	None	2012-02-XX	USA	Homo sapiens	C	None
MT426512	None	2012-02-XX	USA	Homo sapiens	C	None
MT426513	None	2012-02-XX	USA	Homo sapiens	C	None
MT426514	None	2012-02-XX	USA	Homo sapiens	C	None
MT426515	None	2012-02-XX	USA	Homo sapiens	C	None
MT426516	None	2012-02-XX	USA	Homo sapiens	C	None
MT426517	None	2012-02-XX	USA	Homo sapiens	C	None
MT426518	None	2012-02-XX	USA	Homo sapiens	C	None
MT426519	None	2012-02-XX	USA	Homo sapiens	C	None
MT426520	None	2012-02-XX	USA	Homo sapiens	C	None
MT426521	None	2012-02-XX	USA	Homo sapiens	C	None
MT426522	None	2012-02-XX	USA	Homo sapiens	C	None
MT426523	None	2012-02-XX	USA	Homo sapiens	C	None
MT426524	None	2012-02-XX	USA	Homo sapiens	C	None
MT426525	None	2012-02-XX	USA	Homo sapiens	C	None
MT426526	None	2012-02-XX	USA	Homo sapiens	C	None
MT426527	None	2012-02-XX	USA	Homo sapiens	C	None
MT426528	None	2012-02-XX	USA	Homo sapiens	C	None
MT426529	None	2012-02-XX	USA	Homo sapiens	C	None
MT426530	None	2012-02-XX	USA	Homo sapiens	C	None
MT426531	None	2012-02-XX	USA	Homo sapiens	C	None
MT426532	None	2012-02-XX	USA	Homo sapiens	C	None
MT426533	None	2012-02-XX	USA	Homo sapiens	C	None
MT426534	None	2012-02-XX	USA	Homo sapiens	C	None
MT426535	None	2012-02-XX	USA	Homo sapiens	C	None
MT426536	None	2012-02-XX	USA	Homo sapiens	C	None
MT426537	None	2012-02-XX	USA	Homo sapiens	C	None
MT426538	None	2012-02-XX	USA	Homo sapiens	C	None
MT426539	None	2012-02-XX	USA	Homo sapiens	C	None
MT426540	None	2012-02-XX	USA	Homo sapiens	C	None
MT426541	None	2012-02-XX	USA	Homo sapiens	C	None
MT426542	None	2012-02-XX	USA	Homo sapiens	C	None
MT426543	None	2012-02-XX	USA	Homo sapiens	C	None
MT426544	None	2012-02-XX	USA	Homo sapiens	C	None
MT426545	None	2012-02-XX	USA	Homo sapiens	C	None
MT426546	None	2012-02-XX	USA	Homo sapiens	C	None
MT426547	None	2012-02-XX	USA	Homo sapiens	C	None
MT426548	None	2012-02-XX	USA	Homo sapiens	C	None
MT426549	None	2012-02-XX	USA	Homo sapiens	C	None
MT426550	None	2012-02-XX	USA	Homo sapiens	C	None
MT426551	None	2012-02-XX	USA	Homo sapiens	C	None
MT426552	None	2012-02-XX	USA	Homo sapiens	C	None
MT426553	None	2012-02-XX	USA	Homo sapiens	C	None
MT426554	None	2012-02-XX	USA	Homo sapiens	C	None
MT426555	None	2012-02-XX	USA	Homo sapiens	C	None
MT426556	None	2012-02-XX	USA	Homo sapiens	C	None
MT426557	None	2012-02-XX	USA	Homo sapiens	C	None
MT426558	None	2012-02-XX	USA	Homo sapiens	C	None
MT426559	None	2012-02-XX	USA	Homo sapiens	C	None
MT426560	None	2012-02-XX	USA	Homo sapiens	C	None
MT426561	None	2012-02-XX	USA	Homo sapiens	C	None
MT426562	None	2012-02-XX	USA	Homo sapiens	C	None
MT426563	None	2012-02-XX	USA	Homo sapiens	C	None
MT426564	None	2012-02-XX	USA	Homo sapiens	C	None
MT426565	None	2012-02-XX	USA	Homo sapiens	C	None
MT426566	None	2012-02-XX	USA	Homo sapiens	C	None
MT426567	None	2012-02-XX	USA	Homo sapiens	C	None
MT426568	None	2012-02-XX	USA	Homo sapiens	C	None
MT426569	None	2012-02-XX	USA	Homo sapiens	C	None
MT426570	None	2012-02-XX	USA	Homo sapiens	C	None
MT426571	None	2012-02-XX	USA	Homo sapiens	C	None
MT426572	None	2012-02-XX	USA	Homo sapiens	C	None
MT426573	None	2012-02-XX	USA	Homo sapiens	C	None
MT426574	None	2012-02-XX	USA	Homo sapiens	C	None
MT426575	None	2012-02-XX	USA	Homo sapiens	C	None
MT426576	None	2012-02-XX	USA	Homo sapiens	C	None
MT426577	None	2012-02-XX	USA	Homo sapiens	C	None
MT426578	None	2012-02-XX	USA	Homo sapiens	C	None
MT426579	None	2012-02-XX	USA	Homo sapiens	C	None
MT426580	None	2012-02-XX	USA	Homo sapiens	C	None
MT426581	None	2012-02-XX	USA	Homo sapiens	C	None
MT426582	None	2012-02-XX	USA	Homo sapiens	C	None
MT426583	None	2012-02-XX	USA	Homo sapiens	C	None
MT426584	None	2012-02-XX	USA	Homo sapiens	C	None
MT426585	None	2012-02-XX	USA	Homo sapiens	C	None
MT426586	None	2012-02-XX	USA	Homo sapiens	C	None
MT426587	None	2012-02-XX	USA	Homo sapiens	C	None
MT426588	None	2012-02-XX	USA	Homo sapiens	C	None
MT426589	None	2012-02-XX	USA	Homo sapiens	C	None
MT426590	None	2012-02-XX	USA	Homo sapiens	C	None
MT426591	None	2012-02-XX	USA	Homo sapiens	C	None
MT426592	None	2012-02-XX	USA	Homo sapiens	C	None
MT426593	None	2012-02-XX	USA	Homo sapiens	C	None
MT426594	None	2012-02-XX	USA	Homo sapiens	C	None
MT426595	None	2012-02-XX	USA	Homo sapiens	C	None
MT426596	None	2012-02-XX	USA	Homo sapiens	C	None
MT426597	None	2012-02-XX	USA	Homo sapiens	C	None
MT426598	None	2012-02-XX	USA	Homo sapiens	C	None
MT426599	None	2012-02-XX	USA	Homo sapiens	C	None
