strain	strain_name	date	country	host	genotype	subgenotype
AB195953	Ehi-KK lam 9-2	2007-06-02	Japan:Ehime	None	D	None
AB195956	Ehi-IK lam 10-2	2007-06-02	Japan:Ehime	None	D	None
DQ991753	None	2008-08-15	Ireland	None	D	None
AB270537	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270538	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270539	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270540	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270541	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270542	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270543	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270544	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270545	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270546	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270547	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270548	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270549	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
AB270550	None	2005-XX-XX	Mongolia:Ulaanbaatar	None	D	None
DQ399006	None	2007-01-31	Germany	None	D	None
AB267090	None	2005-09-21	Japan: Ehime, Niihama	None	D	None
DQ464164	None	2016-07-14	Italy	None	D	None
DQ464165	None	2016-07-14	Italy	None	D	None
DQ464166	None	2016-07-14	Italy	None	D	None
DQ464167	None	2016-07-14	Italy	None	D	None
DQ464168	None	2016-07-14	Italy	None	D	None
DQ464169	None	2016-07-14	Italy	None	D	None
DQ464170	None	2016-07-14	Italy	None	D	None
DQ464171	None	2016-07-14	Italy	None	D	None
DQ464172	None	2016-07-14	Italy	None	D	None
DQ464173	None	2016-07-14	Italy	None	D	None
DQ464174	None	2016-07-14	Italy	None	D	None
DQ464175	None	2016-07-14	Italy	None	D	None
DQ464176	None	2016-07-14	Italy	None	D	None
DQ464177	None	2016-07-14	Italy	None	D	None
DQ464178	None	2016-07-14	Italy	None	D	None
DQ464179	None	2016-07-14	Italy	None	D	None
DQ464180	None	2016-07-14	Italy	None	D	None
DQ464181	None	2016-07-14	Italy	None	D	None
DQ464182	None	2016-07-14	Italy	None	D	None
DQ486021	None	2006-05-04	Italy	None	D	None
DQ486022	None	2006-05-04	Italy	None	D	None
DQ486023	None	2006-05-04	Italy	None	D	None
DQ486024	None	2006-05-04	Italy	None	D	None
DQ486025	None	2006-05-04	Italy	None	D	None
AB210818	Ehime 21-NM	2006-04-07	Japan:Ehime	None	D	None
AB210819	Toshima 1	2007-03-13	Japan:Tokyo	None	D	None
AB210820	Tokyo 1	2007-03-13	Japan:Tokyo	None	D	None
AB210821	Kokusai-Iryo 1-OA	2006-04-07	Japan:Kanto	None	D	None
AB210822	Kokusai-Iryo 2-OS	2007-03-13	Japan:Kanto	None	D	None
AB222709	UZBV34	2008-05-03	Uzbekistan:Navoi	None	D	None
AB222710	UZNVC6M	2008-05-03	Uzbekistan:Navoi	None	D	None
AB222711	UZNV24	2008-05-03	Uzbekistan:Navoi	None	D	None
AB222712	UZBV61	2008-05-03	Uzbekistan:Navoi	None	D	None
AB222713	UZNVC6	2008-05-03	Uzbekistan:Navoi	None	D	None
DQ315776	None	2009-03-04	India	None	D	D3
DQ315777	None	2009-03-04	India	None	D	D3
DQ315778	None	2009-03-04	India	None	D	D1
DQ315779	None	2009-03-04	India	None	D	None
DQ315780	None	2009-03-04	India	None	D	None
AJ627215	None	2006-05-03	Spain	None	D	None
AJ627216	None	2006-02-09	Spain	None	D	None
AJ627217	None	2006-02-09	Spain	None	D	None
AJ627218	None	2006-02-09	Spain	None	D	None
AJ627219	None	2006-02-09	Spain	None	D	None
AJ627220	None	2006-02-09	Spain	None	D	None
AJ627221	None	2006-02-09	Spain	None	D	None
AJ627222	None	2006-02-09	Spain	None	D	None
AJ627223	None	2006-02-09	Spain	None	D	None
AJ627224	None	2006-02-09	Spain	None	D	None
DQ329356	None	2006-02-05	Italy	None	D	None
DQ329357	None	2006-02-05	Italy	None	D	None
DQ336674	None	2016-07-26	Italy	None	D	None
DQ336675	None	2016-07-26	Italy	None	D	None
DQ336676	None	2016-07-26	Italy	None	D	None
DQ336677	None	2016-07-26	Italy	None	D	None
DQ336678	None	2016-07-26	Italy	None	D	None
DQ336679	None	2016-07-26	Italy	None	D	None
DQ336680	None	2016-07-26	Italy	None	D	None
DQ336681	None	2016-07-26	Italy	None	D	None
DQ336682	None	2016-07-26	Italy	None	D	None
DQ336683	None	2016-07-26	Italy	None	D	None
DQ336684	None	2016-07-26	Italy	None	D	None
DQ336685	None	2016-07-26	Italy	None	D	None
DQ336686	None	2016-07-26	Italy	None	D	None
DQ336687	None	2016-07-26	Italy	None	D	None
DQ336688	None	2016-07-26	Italy	None	D	None
DQ336689	None	2016-07-26	Italy	None	D	None
DQ336690	None	2016-07-26	Italy	None	D	None
DQ336691	None	2016-07-26	Italy	None	D	None
DQ336692	None	2016-07-26	Italy	None	D	None
DQ304547	None	2006-01-02	Italy	None	D	None
DQ304548	None	2006-01-02	Italy	None	D	None
DQ304549	None	2006-01-02	Italy	None	D	None
DQ304550	None	2006-01-02	Italy	None	D	None
DQ304551	None	2006-01-02	Italy	None	D	None
AB119251	Ehime13:BD No2,20020820	2006-01-05	None	None	D	None
AB119252	Ehime14:BD No7,20020820	2006-01-05	None	None	D	None
AB119253	Ehime15:BD No27,H12.01.06	2006-01-05	None	None	D	None
AB119254	Ehime16:BD No53,20030120	2006-01-05	None	None	D	None
AB119255	Ehime17:Iyo 0719039	2006-01-05	None	None	D	None
AB119256	Ehime18:Iyo 529246	2006-01-05	None	None	D	None
AY945307	None	2008-11-28	India	None	D	DI
AY902768	None	2016-07-26	USA: Montana	None	D	None
AY902769	None	2016-07-26	USA: Montana	None	D	None
AY902770	None	2016-07-26	USA: Montana	None	D	None
AY902772	None	2016-07-26	USA: Montana	None	D	None
AY902773	None	2016-07-26	USA: Montana	None	D	None
AY902774	None	2016-07-26	USA: Montana	None	D	None
AY902776	None	2016-07-26	USA: Montana	None	D	None
AY902777	None	2016-07-26	USA: Montana	None	D	None
AB188241	None	2007-08-22	None	None	D	None
AB188242	None	2007-08-22	None	None	D	None
AB188243	None	2005-10-01	None	None	D	None
AB188244	None	2007-08-22	None	None	D	None
AB188245	None	2005-10-01	None	None	D	None
AB109475	Ehime7: Iyo 0218004	2006-01-05	None	None	D	None
AB109476	Ehime8: Iyo 8288043	2006-01-05	None	None	D	None
AB109477	Ehime9: Iyo 529380	2006-01-05	None	None	D	None
AB109478	Ehime10: Iyo 41676	2006-01-05	None	None	D	None
AB109479	Ehime11: Iyo 529207	2006-01-05	None	None	D	None
AY796030	None	2005-07-18	Turkey	None	D	None
AY796031	None	2005-07-18	Turkey	None	D	None
AY796032	None	2005-07-18	Turkey	None	D	None
AY741794	None	2005-06-17	Iran	None	D	None
AY741795	None	2005-06-17	Iran	None	D	None
AY741796	None	2005-06-17	Iran	None	D	None
AY741797	None	2005-06-17	Iran	None	D	None
AY741798	None	2005-06-17	Iran	None	D	None
AY721605	None	2005-07-18	Turkey	None	D	None
AY721606	None	2005-07-18	Turkey	None	D	None
AY721607	None	2005-07-18	Turkey	None	D	None
AY721608	None	2005-07-18	Turkey	None	D	None
AY721609	None	2005-07-18	Turkey	None	D	None
AY721610	None	2005-07-18	Turkey	None	D	None
AY721611	None	2005-07-18	Turkey	None	D	None
AY721612	None	2005-07-18	Turkey	None	D	None
AB120308	Ehime-full 20:IM 820821	2006-01-05	None	None	D	None
AY233291	None	2004-04-23	South Africa	None	D	None
AY233292	None	2004-04-23	South Africa	None	D	None
AY233293	None	2004-04-23	South Africa	None	D	None
AY233294	None	2004-04-23	South Africa	None	D	None
AY233295	None	2004-04-23	South Africa	None	D	None
AY233296	None	2004-04-23	South Africa	None	D	None
AB126581	None	2010-02-09	Russia	None	D	None
AY373430	None	2003-09-23	India	None	D	None
AB104709	None	2003-06-26	Egypt	None	D	None
AB104710	None	2003-06-26	Egypt	None	D	None
AB104711	None	2003-06-26	Egypt	None	D	None
AB104712	None	2003-06-26	Egypt	None	D	None
AB090268	CH1-OHs	2004-02-17	None	None	D	None
AB090269	CH2-OHf	2004-02-17	None	None	D	None
AB090270	b-dono12	2004-02-17	None	None	D	None
AY090452	Z29	2002-08-07	Spain	None	D	None
AY090453	14-94	2002-08-07	Sweden	None	D	None
AF280817	None	2000-07-06	China: Ning Xia	None	D	None
AF121239	None	2001-02-27	None	None	D	None
AF121240	None	2001-02-27	None	None	D	None
AF121241	None	2001-02-27	None	None	D	None
AF121242	None	2001-02-27	None	None	D	None
