strain	strain_name	segment	date	host	country	subtype	virus
MZ516005	UU02_0169_V01	NA	2020-02-06	Human	Netherlands	A	Human_orthopneumovirus
MZ516007	SE02_0007_V01	NA	2019-01-17	Human	Spain	A	Human_orthopneumovirus
MZ516008	OX02_8390_V01	NA	2018-11-14	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516010	OX02_8908_D02	NA	2018-12-01	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516011	SE01A_0186_V02	NA	2020-01-07	Human	Spain	A	Human_orthopneumovirus
MZ516012	OX02_9970_V01	NA	2019-12-15	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516014	SE01A_0119_V02	NA	2019-12-03	Human	Spain	A	Human_orthopneumovirus
MZ516015	OX02_8260_V01	NA	2019-11-08	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516017	OX02_8086_V01	NA	2019-11-20	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516019	OX02_8575_D02	NA	2018-01-19	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516023	OX02_9767_D07	NA	2020-01-29	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516024	UU01A_0095_V02	NA	2019-12-02	Human	Netherlands	A	Human_orthopneumovirus
MZ516026	UU02_0220_V01	NA	2019-12-23	Human	Netherlands	A	Human_orthopneumovirus
MZ516027	OX02_8806_V01	NA	2019-12-09	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516028	OX02_8504_V01	NA	2018-12-06	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516029	OX02_9843_V01	NA	2019-12-10	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516031	SE02_0007_D02	NA	2019-01-18	Human	Spain	A	Human_orthopneumovirus
MZ516033	SE01A_0194_V02	NA	2020-01-08	Human	Spain	A	Human_orthopneumovirus
MZ516038	UU02_0161_V01	NA	2019-12-24	Human	Netherlands	A	Human_orthopneumovirus
MZ516039	UU01A_0176_V02	NA	2019-11-18	Human	Netherlands	A	Human_orthopneumovirus
MZ516040	OX02_9885_V01	NA	2019-12-13	Human	United_Kingdom	A	Human_orthopneumovirus
MZ516043	UU02_0020_V01	NA	2017-12-19	Human	Netherlands	A	Human_orthopneumovirus
MZ516044	UU02_0203_V01	NA	2019-11-27	Human	Netherlands	A	Human_orthopneumovirus
MZ516047	SE02_0100_D02	NA	2019-11-27	Human	Spain	A	Human_orthopneumovirus
MZ516052	SE02_0102_V01	NA	2019-12-19	Human	Spain	A	Human_orthopneumovirus
MZ515555	OX02_8017_V01	NA	2019-11-27	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515559	OX02_8032_V01	NA	2018-11-08	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515564	UU02_0055_D02	NA	2018-11-21	Human	Netherlands	A	Human_orthopneumovirus
MZ515566	OX01A_8214_V02	NA	2019-11-08	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515567	OX02_9571_V01	NA	2019-12-15	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515568	UU02_0154_V01	NA	2019-12-23	Human	Netherlands	A	Human_orthopneumovirus
MZ515569	OX02_8889_V01	NA	2018-11-27	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515570	SE02_0101_V01	NA	2019-11-29	Human	Spain	A	Human_orthopneumovirus
MZ515571	OX02_9011_V01	NA	2020-01-03	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515572	UU02_0092_D04	NA	2018-12-24	Human	Netherlands	A	Human_orthopneumovirus
MZ515573	OX02_9657_V01	NA	2020-02-13	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515575	IM02_0033_V01	NA	2018-11-30	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515576	SE02_0018_D05	NA	2019-12-16	Human	Spain	A	Human_orthopneumovirus
MZ515579	SE02_0002_D02	NA	2018-12-25	Human	Spain	A	Human_orthopneumovirus
MZ515580	UU02_0161_D04	NA	2019-12-27	Human	Netherlands	A	Human_orthopneumovirus
MZ515583	SE01A_0154_V02	NA	2019-12-23	Human	Spain	A	Human_orthopneumovirus
MZ515585	SE02_0002_D03	NA	2018-12-26	Human	Spain	A	Human_orthopneumovirus
MZ515588	SE02_0003_D02	NA	2019-01-04	Human	Spain	A	Human_orthopneumovirus
MZ515592	UU01A_0155_V02	NA	2019-11-28	Human	Netherlands	A	Human_orthopneumovirus
MZ515593	OX02_8554_V01	NA	2018-12-01	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515597	OX02_9283_V01	NA	2019-12-31	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515600	OX02_8987_D02	NA	2018-12-05	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515606	UU02_0153_D03	NA	2019-11-27	Human	Netherlands	A	Human_orthopneumovirus
MZ515609	SE02_0006_V01	NA	2019-01-10	Human	Spain	A	Human_orthopneumovirus
MZ515614	OX01A_8998_V02	NA	2020-01-09	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515616	UU02_0160_V01	NA	2019-12-24	Human	Netherlands	A	Human_orthopneumovirus
MZ515617	OX02_8566_V01	NA	2018-11-13	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515619	SE01A_0160_V02	NA	2019-12-30	Human	Spain	A	Human_orthopneumovirus
MZ515620	UU02_0045_V01	NA	2018-01-26	Human	Netherlands	A	Human_orthopneumovirus
MZ515623	OX02_8711_D02	NA	2018-01-09	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515626	OX02_8086_D04	NA	2019-11-23	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515628	UU01A_0165_V02	NA	2019-12-03	Human	Netherlands	A	Human_orthopneumovirus
MZ515629	SE02_0019_V01	NA	2019-12-27	Human	Spain	A	Human_orthopneumovirus
MZ515631	UU02_0217_V01	NA	2019-12-18	Human	Netherlands	A	Human_orthopneumovirus
MZ515632	UU02_0058_V01	NA	2018-12-03	Human	Netherlands	A	Human_orthopneumovirus
MZ515633	SE02_0021_V01	NA	2019-12-29	Human	Spain	A	Human_orthopneumovirus
MZ515634	UU01A_0134_V02	NA	2019-12-13	Human	Netherlands	A	Human_orthopneumovirus
MZ515640	SE01A_0141_V02	NA	2019-12-31	Human	Spain	A	Human_orthopneumovirus
MZ515641	UU02_0040_D03	NA	2018-01-18	Human	Netherlands	A	Human_orthopneumovirus
MZ515693	SE02_0023_D03	NA	2020-01-05	Human	Spain	A	Human_orthopneumovirus
MZ515695	OX02_8032_D02	NA	2018-11-09	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515696	UU01A_0184_V02	NA	2019-12-02	Human	Netherlands	A	Human_orthopneumovirus
MZ515700	UU02_0154_D05	NA	2019-12-27	Human	Netherlands	A	Human_orthopneumovirus
MZ515701	UU01A_0126_V02	NA	2019-12-13	Human	Netherlands	A	Human_orthopneumovirus
MZ515703	UU02_0047_V01	NA	2018-02-02	Human	Netherlands	A	Human_orthopneumovirus
MZ515706	SE01A_0106_V02	NA	2020-01-15	Human	Spain	A	Human_orthopneumovirus
MZ515709	UU02_0165_D02	NA	2020-01-08	Human	Netherlands	A	Human_orthopneumovirus
MZ515717	UU01A_0103_V02	NA	2019-12-18	Human	Netherlands	A	Human_orthopneumovirus
MZ515718	UU01A_0136_V02	NA	2019-12-20	Human	Netherlands	A	Human_orthopneumovirus
MZ515720	UU02_0165_V01	NA	2020-01-07	Human	Netherlands	A	Human_orthopneumovirus
MZ515723	OX02_8703_V01	NA	2019-11-21	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515731	UU02_0070_V01	NA	2018-12-18	Human	Netherlands	A	Human_orthopneumovirus
MZ515734	UU01A_0112_V02	NA	2019-12-10	Human	Netherlands	A	Human_orthopneumovirus
MZ515735	SE02_0021_D04	NA	2020-01-01	Human	Spain	A	Human_orthopneumovirus
MZ515737	SE02_0100_D04	NA	2019-11-29	Human	Spain	A	Human_orthopneumovirus
MZ515740	UU02_0093_V01	NA	2019-01-10	Human	Netherlands	A	Human_orthopneumovirus
MZ515744	UU01A_0164_V02	NA	2019-12-30	Human	Netherlands	A	Human_orthopneumovirus
MZ515749	OX02_8271_V01	NA	2019-11-13	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515752	OX02_8132_V01	NA	2018-12-05	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515755	OX02_8608_D02	NA	2018-11-21	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515758	SE02_0100_V01	NA	2019-11-26	Human	Spain	A	Human_orthopneumovirus
MZ515760	SE02_0001_D03	NA	2018-12-06	Human	Spain	A	Human_orthopneumovirus
MZ515766	UU01A_0096_V02	NA	2019-10-28	Human	Netherlands	A	Human_orthopneumovirus
MZ515768	OX02_8054_D02	NA	2018-11-23	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515772	OX02_8937_V01	NA	2018-12-14	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515773	SE01A_0167_V02	NA	2020-01-02	Human	Spain	A	Human_orthopneumovirus
MZ515777	SE02_0103_D02	NA	2019-12-20	Human	Spain	A	Human_orthopneumovirus
MZ515780	UU02_0164_V01	NA	2019-12-30	Human	Netherlands	A	Human_orthopneumovirus
MZ515781	SE02_0021_D05	NA	2020-01-02	Human	Spain	A	Human_orthopneumovirus
MZ515782	OX02_8635_V01	NA	2018-12-20	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515784	OX02_9216_V01	NA	2019-12-03	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515789	UU02_0038_V01	NA	2018-01-12	Human	Netherlands	A	Human_orthopneumovirus
MZ515790	UU02_0202_V01	NA	2019-11-21	Human	Netherlands	A	Human_orthopneumovirus
MZ515795	OX02_8132_D02	NA	2018-12-06	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515797	SE02_0021_D06	NA	2020-01-03	Human	Spain	A	Human_orthopneumovirus
MZ515800	IM02_0006_V01	NA	2018-12-17	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515801	UU01A_0123_V02	NA	2019-11-25	Human	Netherlands	A	Human_orthopneumovirus
MZ515802	OX02_9839_V01	NA	2019-12-03	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515803	UU01A_0105_V02	NA	2019-11-19	Human	Netherlands	A	Human_orthopneumovirus
MZ515804	SE02_0021_D02	NA	2019-12-30	Human	Spain	A	Human_orthopneumovirus
MZ515811	OX02_8168_D02	NA	2018-01-12	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515814	IM02_0006_D03	NA	2018-12-19	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515819	OX02_8663_V01	NA	2018-10-22	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515821	UU02_0167_V01	NA	2020-01-20	Human	Netherlands	A	Human_orthopneumovirus
MZ515825	UU01A_0159_V02	NA	2019-12-03	Human	Netherlands	A	Human_orthopneumovirus
MZ515828	UU02_0090_V01	NA	2018-12-20	Human	Netherlands	A	Human_orthopneumovirus
MZ515833	UU01A_0049_V02	NA	2018-12-10	Human	Netherlands	A	Human_orthopneumovirus
MZ515834	OX02_8639_V01	NA	2019-11-21	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515835	UU02_0073_V01	NA	2018-12-20	Human	Netherlands	A	Human_orthopneumovirus
MZ515840	UU02_0003_D02	NA	2017-11-15	Human	Netherlands	A	Human_orthopneumovirus
MZ515841	UU01A_0154_V02	NA	2019-12-04	Human	Netherlands	A	Human_orthopneumovirus
MZ515842	SE01A_0172_V02	NA	2020-01-10	Human	Spain	A	Human_orthopneumovirus
MZ515847	OX02_8937_D04	NA	2018-12-17	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515848	OX02_8111_V01	NA	2018-11-08	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515850	OX02_8908_V01	NA	2018-11-30	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515851	SE01A_0064_V02	NA	2018-11-28	Human	Spain	A	Human_orthopneumovirus
MZ515852	UU02_0151_V01	NA	2019-11-13	Human	Netherlands	A	Human_orthopneumovirus
MZ515853	OX02_8663_D03	NA	2018-10-24	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515854	OX02_9775_V01	NA	2019-12-24	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515859	UU02_0213_V01	NA	2019-12-14	Human	Netherlands	A	Human_orthopneumovirus
MZ515860	SE01A_0146_V02	NA	2019-11-25	Human	Spain	A	Human_orthopneumovirus
MZ515861	OX02_8554_D02	NA	2018-12-02	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515862	UU02_0040_V01	NA	2018-01-16	Human	Netherlands	A	Human_orthopneumovirus
MZ515864	OX02_8260_D03	NA	2019-11-10	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515866	UU02_0055_V01	NA	2018-11-20	Human	Netherlands	A	Human_orthopneumovirus
MZ515870	OX02_8663_D04	NA	2018-10-25	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515873	SE02_0002_D04	NA	2018-12-27	Human	Spain	A	Human_orthopneumovirus
MZ515877	UU01A_0086_V02	NA	2019-12-12	Human	Netherlands	A	Human_orthopneumovirus
MZ515878	SE01A_0137_V02	NA	2019-12-11	Human	Spain	A	Human_orthopneumovirus
MZ515880	OX02_8513_D03	NA	2018-11-15	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515882	IM02_0005_V01	NA	2018-11-26	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515884	UU01A_0144_V02	NA	2019-12-11	Human	Netherlands	A	Human_orthopneumovirus
MZ515887	SE01A_0077_V02	NA	2019-01-02	Human	Spain	A	Human_orthopneumovirus
MZ515888	UU02_0155_D08	NA	2019-12-18	Human	Netherlands	A	Human_orthopneumovirus
MZ515891	OX02_8234_D03	NA	2018-11-21	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515898	UU01A_0128_V02	NA	2019-12-05	Human	Netherlands	A	Human_orthopneumovirus
MZ515901	UU01A_0150_V02	NA	2019-12-24	Human	Netherlands	A	Human_orthopneumovirus
MZ515902	SE01A_0069_V02	NA	2018-12-19	Human	Spain	A	Human_orthopneumovirus
MZ515905	OX01A_8105_V02	NA	2018-11-05	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515907	OX02_8756_V01	NA	2019-10-28	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515908	OX02_8608_V01	NA	2018-11-20	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515909	OX02_8497_V01	NA	2018-12-18	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515910	OX02_8299_V01	NA	2019-11-13	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515911	OX02_8917_V01	NA	2019-11-12	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515913	UU01A_0092_V02	NA	2019-11-25	Human	Netherlands	A	Human_orthopneumovirus
MZ515921	OX02_8437_V01	NA	2018-12-13	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515922	OX02_8663_D02	NA	2018-10-23	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515923	OX01A_8438_V02	NA	2019-11-14	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515927	OX02_8234_D02	NA	2018-11-20	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515928	OX01A_8459_V02	NA	2019-12-09	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515929	OX02_8371_V01	NA	2018-12-13	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515931	UU02_0159_V01	NA	2019-12-23	Human	Netherlands	A	Human_orthopneumovirus
MZ515933	OX02_8937_D02	NA	2018-12-15	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515939	UU02_0016_V01	NA	2017-12-14	Human	Netherlands	A	Human_orthopneumovirus
MZ515940	SE01A_0108_V02	NA	2019-12-19	Human	Spain	A	Human_orthopneumovirus
MZ515941	SE01A_0163_V02	NA	2019-12-09	Human	Spain	A	Human_orthopneumovirus
MZ515942	OX02_9801_V01	NA	2019-12-13	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515943	SE01A_0045_V02	NA	2018-12-26	Human	Spain	A	Human_orthopneumovirus
MZ515945	UU02_0061_V01	NA	2018-12-11	Human	Netherlands	A	Human_orthopneumovirus
MZ515948	OX02_8390_D02	NA	2018-11-15	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515951	OX02_8513_D02	NA	2018-11-14	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515954	OX02_8566_D02	NA	2018-11-14	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515956	SE02_0003_V01	NA	2019-01-03	Human	Spain	A	Human_orthopneumovirus
MZ515957	UU02_0163_V01	NA	2019-12-27	Human	Netherlands	A	Human_orthopneumovirus
MZ515959	OX02_8987_V01	NA	2018-12-04	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515961	SE01A_0107_V02	NA	2020-01-08	Human	Spain	A	Human_orthopneumovirus
MZ515962	SE02_0021_D03	NA	2019-12-31	Human	Spain	A	Human_orthopneumovirus
MZ515963	SE02_0018_V01	NA	2019-12-12	Human	Spain	A	Human_orthopneumovirus
MZ515964	OX02_8382_D02	NA	2018-11-21	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515966	OX02_8323_V01	NA	2018-11-22	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515967	UU01A_0073_V02	NA	2018-12-13	Human	Netherlands	A	Human_orthopneumovirus
MZ515969	OX02_8936_V01	NA	2019-01-04	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515971	UU01A_0141_V02	NA	2019-12-04	Human	Netherlands	A	Human_orthopneumovirus
MZ515973	UU03_0060_V02	NA	2017-12-11	Human	Netherlands	A	Human_orthopneumovirus
MZ515980	OX02_8474_D02	NA	2018-12-05	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515984	SE01A_0071_V02	NA	2019-01-16	Human	Spain	A	Human_orthopneumovirus
MZ515985	UU02_0205_V01	NA	2019-12-05	Human	Netherlands	A	Human_orthopneumovirus
MZ515986	OX02_9216_D09	NA	2019-12-11	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515987	SE02_0015_D02	NA	2019-11-20	Human	Spain	A	Human_orthopneumovirus
MZ515989	OX02_8433_V01	NA	2018-11-13	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515992	OX02_8047_V01	NA	2018-11-16	Human	United_Kingdom	A	Human_orthopneumovirus
MZ515993	OX02_9767_D06	NA	2020-01-28	Human	United_Kingdom	A	Human_orthopneumovirus
MZ151852	RSVA/Novosibirsk/8.62Hp/2020	NA	2020-01-30	Human	Russia	A	Human_orthopneumovirus
MZ151853	RSVA/Novosibirsk/8.62Hl/2020	NA	2020-01-30	Human	Russia	A	Human_orthopneumovirus
MZ151854	RSVA/Novosibirsk/8.46Hl/2020	NA	2020-01-27	Human	Russia	A	Human_orthopneumovirus
MZ151855	RSVA/Novosibirsk/7.63Hl/2020	NA	2020-01-24	Human	Russia	A	Human_orthopneumovirus
OK649590	HRSV/A/Alabama.USA/AL19365_1/1994-XX-XX	NA	1994-XX-XX	Human	USA	A	Human_orthopneumovirus
OK649592	HRSV/A/Alabama.USA/AL19376_1/1994-XX-XX	NA	1994-XX-XX	Human	USA	A	Human_orthopneumovirus
OK649595	HRSV/A/Brazil/37771/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649596	HRSV/A/Brazil/37774/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649597	HRSV/A/Brazil/37783/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649598	HRSV/A/Brazil/37786/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649599	HRSV/A/Brazil/37789/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649600	HRSV/A/Brazil/37793/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649601	HRSV/A/Brazil/37794/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649602	HRSV/A/Brazil/37795/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649603	HRSV/A/Brazil/37803/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649604	HRSV/A/Brazil/37821/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649605	HRSV/A/Brazil/37824/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649606	HRSV/A/Brazil/37827/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649607	HRSV/A/Brazil/37828/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649608	HRSV/A/Brazil/37829/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649609	HRSV/A/Brazil/37831/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649610	HRSV/A/Brazil/37833/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649611	HRSV/A/Brazil/37834/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649612	HRSV/A/Brazil/37837/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649613	HRSV/A/Brazil/37838/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649614	HRSV/A/Brazil/37839/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649615	HRSV/A/Brazil/37841/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649616	HRSV/A/Brazil/37847/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649617	HRSV/A/Brazil/37856/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649618	HRSV/A/Brazil/37858/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649619	HRSV/A/Brazil/37869/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649620	HRSV/A/Brazil/37876/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649621	HRSV/A/Brazil/37878/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649622	HRSV/A/Brazil/37888/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649623	HRSV/A/Brazil/37894/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649624	HRSV/A/Brazil/37896/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649625	HRSV/A/Brazil/37899/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649626	HRSV/A/Brazil/37907/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649627	HRSV/A/Brazil/37912/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649628	HRSV/A/Brazil/37918/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649629	HRSV/A/Brazil/37923/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649630	HRSV/A/Brazil/37926/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649631	HRSV/A/Brazil/37928/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649632	HRSV/A/Brazil/37932/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649633	HRSV/A/Brazil/38024/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649634	HRSV/A/Brazil/38106/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649635	HRSV/A/Brazil/38215/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649636	HRSV/A/Brazil/38256/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649637	HRSV/A/Brazil/38284/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649638	HRSV/A/Brazil/38317/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649639	HRSV/A/Brazil/38387/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649640	HRSV/A/Brazil/38413/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649641	HRSV/A/Brazil/38467/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649642	HRSV/A/Brazil/38566/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649643	HRSV/A/Brazil/38597/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649644	HRSV/A/Brazil/38598/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649645	HRSV/A/Brazil/38601/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649646	HRSV/A/Brazil/38602/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649647	HRSV/A/Brazil/38603/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649648	HRSV/A/Brazil/38608/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649649	HRSV/A/Brazil/38610/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649650	HRSV/A/Brazil/38614/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649651	HRSV/A/Brazil/38623/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649652	HRSV/A/Brazil/38631/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649653	HRSV/A/Brazil/38661/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649654	HRSV/A/Brazil/38695/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649655	HRSV/A/Brazil/38709/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649656	HRSV/A/Brazil/38760/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	A	Human_orthopneumovirus
OK649657	HRSV/A/Canada/CAN749/1995-XX-XX	NA	1995-XX-XX	Human	Canada	A	Human_orthopneumovirus
OK649658	HRSV/A/Canada/CAN885/1995-XX-XX	NA	1995-XX-XX	Human	Canada	A	Human_orthopneumovirus
OK649659	HRSV/A/Canada/CAN2234/1995-XX-XX	NA	1995-XX-XX	Human	Canada	A	Human_orthopneumovirus
OK649660	HRSV/A/Kenya/58248/2008	NA	2010-XX-XX	Human	Kenya	A	Human_orthopneumovirus
OK649661	HRSV/A/Kenya/58503/2008	NA	2011-XX-XX	Human	Kenya	A	Human_orthopneumovirus
OK649662	HRSV/A/Kenya/58533/2008	NA	2012-XX-XX	Human	Kenya	A	Human_orthopneumovirus
