strain	strain_name	segment	date	host	country	subtype	virus
KP258722	RSVA/Homo_sapiens/USA/93E_014_01/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316161	RSVA/Homo_sapiens/USA/93I_134A_01_01/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649676	HRSV/A/NewYork.USA/CH112III/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723487	RSVA/Homo_sapiens/USA/93I_045A_01/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258710	RSVA/Homo_sapiens/USA/91E_611_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723490	RSVA/Homo_sapiens/USA/92I_048A_01/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258732	RSVA/Homo_sapiens/USA/91E_597_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258728	RSVA/Homo_sapiens/USA/92E_024_01/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316104	RSVA/Homo_sapiens/USA/91P_516_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723473	RSVA/Homo_sapiens/USA/90I_229A_01/1990-XX-XX	NA	1990-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258701	RSVA/Homo_sapiens/USA/94E_014_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642052	RSVA/Homo_sapiens/USA/MCRSV_263/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642061	RSVA/Homo_sapiens/USA/MCRSV_262/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649674	HRSV/A/NewYork.USA/CH61/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723462	RSVA/Homo_sapiens/USA/92I_068A_01/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316176	RSVA/Homo_sapiens/USA/90I_184A_01_01/1990-XX-XX	NA	1990-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642055	RSVA/Homo_sapiens/USA/MCRSV_259/1990-XX-XX	NA	1990-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642048	RSVA/Homo_sapiens/USA/MCRSV_258/1990-XX-XX	NA	1990-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258707	RSVA/Homo_sapiens/USA/95P_047_01/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316170	RSVA/Homo_sapiens/USA/95I_103A_01_01/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316145	RSVA/Homo_sapiens/USA/96E_033_01/1996-XX-XX	NA	1996-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316096	RSVA/Homo_sapiens/USA/96E_016_01/1996-XX-XX	NA	1996-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649671	HRSV/A/Missouri.USA/MO37/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258703	RSVA/Homo_sapiens/USA/97I_009A_01/1997-XX-XX	NA	1997-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258726	RSVA/Homo_sapiens/USA/96E_128_01/1996-XX-XX	NA	1996-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316121	RSVA/Homo_sapiens/USA/92E_015_01/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
JQ901455	02_017863	NA	2002-06-29	Human	Netherlands	NA	Human_orthopneumovirus
KF826847	RSVA/Homo_sapiens/AUS/248/2007-XX-XX	NA	2007-XX-XX	Human	Australia	NA	Human_orthopneumovirus
KF530260	RSVA/Homo_sapiens/ARG/170/2005	NA	2005-06-21	Human	Argentina	NA	Human_orthopneumovirus
KF826854	RSVA/Homo_sapiens/ITA/119/2009	NA	2009-02-26	Human	Italy	NA	Human_orthopneumovirus
KJ627656	RSV_A/US/BID_V8352/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
JX015485	05_000257	NA	2005-01-04	Human	Netherlands	A	Human_orthopneumovirus
JX015488	06_000827	NA	2006-01-09	Human	Netherlands	A	Human_orthopneumovirus
JQ901454	02_00291	NA	2002-01-04	Human	Netherlands	NA	Human_orthopneumovirus
KF530268	RSVA/Homo_sapiens/MEX/59/2007	NA	2007-01-27	Human	Mexico	NA	Human_orthopneumovirus
KF826836	RSVA/Homo_sapiens/MEX/26/2006	NA	2006-01-04	Human	Mexico	NA	Human_orthopneumovirus
KF826837	RSVA/Homo_sapiens/MEX/27/2006	NA	2006-01-20	Human	Mexico	NA	Human_orthopneumovirus
KF826850	RSVA/Homo_sapiens/USA/629_11_1/2008-XX-XX	NA	2008-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF826841	RSVA/Homo_sapiens/ARG/190/2007	NA	2007-05-02	Human	Argentina	NA	Human_orthopneumovirus
KF826846	RSVA/Homo_sapiens/ARG/202/2008	NA	2008-05-15	Human	Argentina	NA	Human_orthopneumovirus
KU950561	RSVB/Homo_sapiens/USA/TH_10667/2006	NA	2006-01-05	Human	USA	NA	Human_orthopneumovirus
KF826852	RSVA/Homo_sapiens/USA/629_1/2007-XX-XX	NA	2007-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF826826	RSVA/Homo_sapiens/MEX/23/2004	NA	2004-12-24	Human	Mexico	NA	Human_orthopneumovirus
OK649595	HRSV/A/Brazil/37771/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649606	HRSV/A/Brazil/37827/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649635	HRSV/A/Brazil/38215/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649649	HRSV/A/Brazil/38610/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649608	HRSV/A/Brazil/37829/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649637	HRSV/A/Brazil/38284/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649653	HRSV/A/Brazil/38661/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649646	HRSV/A/Brazil/38602/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649656	HRSV/A/Brazil/38760/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
KJ672447	RSVA/Homo_sapiens/USA/LA2_67/2013	NA	2013-02-11	Human	USA	NA	Human_orthopneumovirus
KX894800	RSVA/Homo_sapiens/USA/LA2_00067P/2013	NA	2013-02-11	Human	USA	NA	Human_orthopneumovirus
KU950473	RSVA/Homo_sapiens/USA/TH_10346/2012	NA	2012-12-04	Human	USA	NA	Human_orthopneumovirus
KJ672479	RSVA/Homo_sapiens/USA/LA2_18/2013	NA	2013-01-28	Human	USA	NA	Human_orthopneumovirus
KJ672474	RSVA/Homo_sapiens/USA/LA2_38/2012	NA	2012-12-31	Human	USA	NA	Human_orthopneumovirus
KU950501	RSVA/Homo_sapiens/USA/TH_10212/2013	NA	2013-01-10	Human	USA	NA	Human_orthopneumovirus
KU950564	RSVA/Homo_sapiens/USA/TH_10234/2012	NA	2012-09-12	Human	USA	NA	Human_orthopneumovirus
KU950479	RSVA/Homo_sapiens/USA/TH_10180/2012	NA	2012-11-19	Human	USA	NA	Human_orthopneumovirus
KU950487	RSVA/Homo_sapiens/USA/TH_10334/2012	NA	2012-11-07	Human	USA	NA	Human_orthopneumovirus
KJ672462	RSVA/Homo_sapiens/USA/LA2_84/2013	NA	2013-03-04	Human	USA	NA	Human_orthopneumovirus
KX894798	RSVA/Homo_sapiens/USA/LA2_00084P/2013	NA	2013-03-04	Human	USA	NA	Human_orthopneumovirus
KU950616	RSVA/Homo_sapiens/USA/TH_10226/2012	NA	2012-09-24	Human	USA	NA	Human_orthopneumovirus
KJ672483	RSVA/Homo_sapiens/USA/LA2_19/2013	NA	2013-01-30	Human	USA	NA	Human_orthopneumovirus
KU950609	RSVA/Homo_sapiens/USA/TH_10095/2012	NA	2012-10-22	Human	USA	NA	Human_orthopneumovirus
KX765891	RSVA/Homo_sapiens/NZL/LJRSV44/2013	NA	2013-08-01	Human	New_Zealand	NA	Human_orthopneumovirus
JQ901448	01_000583	NA	2001-01-07	Human	Netherlands	NA	Human_orthopneumovirus
JQ901449	01_000868	NA	2001-01-10	Human	Netherlands	NA	Human_orthopneumovirus
KF973331	RSV_A/US/BID_V7348/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973334	RSV_A/US/BID_V7351/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973325	RSV_A/US/BID_V7342/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973333	RSV_A/US/BID_V7350/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973321	RSV_A/US/BID_V7337/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973322	RSV_A/US/BID_V7338/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973320	RSV_A/US/BID_V7336/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973323	RSV_A/US/BID_V7339/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973329	RSV_A/US/BID_V7346/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973330	RSV_A/US/BID_V7347/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973328	RSV_A/US/BID_V7345/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973336	RSV_A/US/BID_V7355/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973326	RSV_A/US/BID_V7343/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973319	RSV_A/US/BID_V7335/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973327	RSV_A/US/BID_V7344/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973324	RSV_A/US/BID_V7340/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973332	RSV_A/US/BID_V7349/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973335	RSV_A/US/BID_V7354/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973339	RSV_A/US/BID_V7358/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973338	RSV_A/US/BID_V7357/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF973340	RSV_A/US/BID_V7359/2002-XX-XX	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627649	RSV_A/US/BID_V8316/2001-XX-XX	NA	2001-XX-XX	Human	USA	NA	Human_orthopneumovirus
JQ901456	03_033338	NA	2003-11-25	Human	Netherlands	NA	Human_orthopneumovirus
MG027862	RSV_A/US/BID_V8392/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627662	RSV_A/US/BID_V8372/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627720	RSV_A/US/BID_V8521/2004-XX-XX	NA	2004-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627721	RSV_A/US/BID_V8522/2004-XX-XX	NA	2004-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627722	RSV_A/US/BID_V8523/2004-XX-XX	NA	2004-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627714	RSV_A/US/BID_V8505/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627715	RSV_A/US/BID_V8507/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627667	RSV_A/US/BID_V8383/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627666	RSV_A/US/BID_V8382/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627668	RSV_A/US/BID_V8384/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627719	RSV_A/US/BID_V8518/2004-XX-XX	NA	2004-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF826827	RSVA/Homo_sapiens/ARG/159/2004	NA	2004-05-26	Human	Argentina	NA	Human_orthopneumovirus
KJ627716	RSV_A/US/BID_V8508/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627718	RSV_A/US/BID_V8510/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627717	RSV_A/US/BID_V8509/2003	NA	2001-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627729	RSV_A/US/BID_V8537/2003-XX-XX	NA	2003-XX-XX	Human	USA	NA	Human_orthopneumovirus
JQ901450	01_002215	NA	2001-01-24	Human	Netherlands	NA	Human_orthopneumovirus
JX015487	06_000103	NA	2006-01-02	Human	Netherlands	A	Human_orthopneumovirus
KF826828	RSVA/Homo_sapiens/ARG/162/2004	NA	2004-06-04	Human	Argentina	NA	Human_orthopneumovirus
OK649617	HRSV/A/Brazil/37856/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649677	HRSV/A/Texas.USA/79219/2004-XX-XX	NA	2004-XX-XX	Human	USA	NA	Human_orthopneumovirus
KF826832	RSVA/Homo_sapiens/ITA/120/2009	NA	2009-03-19	Human	Italy	NA	Human_orthopneumovirus
MF001038	1D1	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
JQ901451	01_002279	NA	2001-01-24	Human	Netherlands	NA	Human_orthopneumovirus
KY967364	SC2632	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ939954	VN_773_4/10	NA	2010-04-20	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939948	VN_391_7/10	NA	2010-07-22	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939943	VN_360_6/10	NA	2010-06-10	Human	Viet_Nam	NA	Human_orthopneumovirus
KX765933	RSVA/Homo_sapiens/NZL/LJRSV58/2012	NA	2012-08-01	Human	New_Zealand	NA	Human_orthopneumovirus
KP258704	RSVA/Homo_sapiens/USA/94I_009A_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
JQ901447	01_000312	NA	2001-01-03	Human	Netherlands	NA	Human_orthopneumovirus
JX069799	RSVA/human/USA/A2001_03_12/2001/GA2	NA	2001-03-13	Human	USA	NA	Human_orthopneumovirus
JF920057	A/WI/629_4239/98	NA	1998-03-21	Human	USA	NA	Human_orthopneumovirus
JQ901458	03_036544	NA	2003-12-23	Human	Netherlands	NA	Human_orthopneumovirus
OK649679	HRSV/A/Texas.USA/79321/2005-XX-XX	NA	2005-XX-XX	Human	USA	NA	Human_orthopneumovirus
JQ901457	03_036456	NA	2003-12-22	Human	Netherlands	NA	Human_orthopneumovirus
KP856968	RSVA/Homo_sapiens/USA/98I_003A_01/1998-XX-XX	NA	1998-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316141	RSVA/Homo_sapiens/USA/98E_126_01/1998-XX-XX	NA	1998-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316091	RSVA/Homo_sapiens/USA/98I_005A_01_01/1998-XX-XX	NA	1998-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627324	RSVA/Homo_sapiens/PER/FLA6757/2009	NA	2009-04-20	Human	Peru	NA	Human_orthopneumovirus
KJ627321	RSVA/Homo_sapiens/PER/FLA6743/2009	NA	2009-04-17	Human	Peru	NA	Human_orthopneumovirus
KJ627314	RSVA/Homo_sapiens/PER/FLA7464/2009	NA	2009-05-18	Human	Peru	NA	Human_orthopneumovirus
KJ627339	RSVA/Homo_sapiens/PER/FLA6331/2009	NA	2009-03-11	Human	Peru	NA	Human_orthopneumovirus
KJ627289	RSVA/Homo_sapiens/PER/FLA7440/2009	NA	2009-05-11	Human	Peru	NA	Human_orthopneumovirus
KJ627284	RSVA/Homo_sapiens/PER/FLA7779/2009	NA	2009-05-29	Human	Peru	NA	Human_orthopneumovirus
KJ627366	RSVA/Homo_sapiens/PER/FLA6758/2009	NA	2009-04-20	Human	Peru	NA	Human_orthopneumovirus
KJ627276	RSVA/Homo_sapiens/PER/FLA6891/2009	NA	2009-04-29	Human	Peru	NA	Human_orthopneumovirus
KJ627248	RSVA/Homo_sapiens/PER/FLA6927/2009	NA	2009-04-30	Human	Peru	NA	Human_orthopneumovirus
KJ627327	RSVA/Homo_sapiens/PER/FLU7450/2007	NA	2007-07-25	Human	Peru	NA	Human_orthopneumovirus
KJ627353	RSVA/Homo_sapiens/PER/FLA0489/2008	NA	2008-03-18	Human	Peru	NA	Human_orthopneumovirus
KJ627260	RSVA/Homo_sapiens/PER/FLA0756/2008	NA	2008-03-17	Human	Peru	NA	Human_orthopneumovirus
KJ627336	RSVA/Homo_sapiens/PER/FLA0535/2008	NA	2008-02-29	Human	Peru	NA	Human_orthopneumovirus
KJ627311	RSVA/Homo_sapiens/PER/FLA2268/2008	NA	2008-06-06	Human	Peru	NA	Human_orthopneumovirus
KJ627255	RSVA/Homo_sapiens/PER/FLA6533/2009	NA	2009-04-01	Human	Peru	NA	Human_orthopneumovirus
JX015486	05_000417	NA	2005-01-05	Human	Netherlands	A	Human_orthopneumovirus
OK649660	HRSV/A/Kenya/58248/2008	NA	2010-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
OK649661	HRSV/A/Kenya/58503/2008	NA	2011-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
OK649664	HRSV/A/Kenya/58560/2007-XX-XX	NA	2007-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
OK649662	HRSV/A/Kenya/58533/2008	NA	2012-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
OK649665	HRSV/A/Kenya/59122/2007-XX-XX	NA	2007-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
OK649666	HRSV/A/Kenya/59165/2007-XX-XX	NA	2007-XX-XX	Human	Kenya	NA	Human_orthopneumovirus
OK649642	HRSV/A/Brazil/38566/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
JQ901453	02_000110	NA	2002-01-03	Human	Netherlands	NA	Human_orthopneumovirus
JQ901452	01_031282	NA	2001-12-22	Human	Netherlands	NA	Human_orthopneumovirus
KF826848	RSVA/Homo_sapiens/AUS/249/2007-XX-XX	NA	2007-XX-XX	Human	Australia	NA	Human_orthopneumovirus
JX015480	07_040054	NA	2007-12-10	Human	Netherlands	A	Human_orthopneumovirus
KJ627361	RSVA/Homo_sapiens/PER/FLU5529/2007	NA	2007-01-26	Human	Peru	NA	Human_orthopneumovirus
KJ627352	RSVA/Homo_sapiens/PER/FLU5725/2007	NA	2007-03-17	Human	Peru	NA	Human_orthopneumovirus
KJ627305	RSVA/Homo_sapiens/PER/FLU5848/2007	NA	2007-03-17	Human	Peru	NA	Human_orthopneumovirus
OK649598	HRSV/A/Brazil/37786/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649627	HRSV/A/Brazil/37912/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649612	HRSV/A/Brazil/37837/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649625	HRSV/A/Brazil/37899/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649600	HRSV/A/Brazil/37793/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649614	HRSV/A/Brazil/37839/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649596	HRSV/A/Brazil/37774/2008-XX-XX	NA	2008-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
KP218910	HRSV_A_GZ08_0	NA	2008-11-30	Human	China	NA	Human_orthopneumovirus
KU950573	RSVA/Homo_sapiens/USA/TH_10681/2006	NA	2006-01-07	Human	USA	NA	Human_orthopneumovirus
JX069798	RSVA/human/USA/A2001-02-20/2001/GA2	NA	2001-02-20	Human	USA	NA	Human_orthopneumovirus
KJ627648	RSV_A/US/BID_V8314/2001-XX-XX	NA	2001-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627647	RSV_A/US/BID_V8313/2001-XX-XX	NA	2001-XX-XX	Human	USA	NA	Human_orthopneumovirus
FJ948820	98_25147_X	NA	1999-12-XX	Human	Netherlands	A	Human_orthopneumovirus
KP258697	RSVA/Homo_sapiens/USA/94I_153A_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316131	RSVA/Homo_sapiens/USA/94I_057A_01_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642080	RSVA/Homo_sapiens/USA/MCRSV_264/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642050	RSVA/Homo_sapiens/USA/MCRSV_261/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316139	RSVA/Homo_sapiens/USA/94I_091A_01_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642033	RSVA/Homo_sapiens/USA/MCRSV_265/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649592	HRSV/A/Alabama.USA/AL19376_1/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649590	HRSV/A/Alabama.USA/AL19365_1/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649657	HRSV/A/Canada/CAN749/1995-XX-XX	NA	1995-XX-XX	Human	Canada	NA	Human_orthopneumovirus
OK649659	HRSV/A/Canada/CAN2234/1995-XX-XX	NA	1995-XX-XX	Human	Canada	NA	Human_orthopneumovirus
KU316118	RSVA/Homo_sapiens/USA/96I_029A_01_01/1996-XX-XX	NA	1996-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627696	RSV_A/US/BID_V8471/2001-XX-XX	NA	2001-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627695	RSV_A/US/BID_V8469/2001-XX-XX	NA	2001-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP663728	HRSV_A/IC688/12	NA	2012-07-16	Human	South_Korea	NA	Human_orthopneumovirus
KC731483	RSV_A/NIV1114073/11	NA	2011-XX-XX	Human	India	NA	Human_orthopneumovirus
KX655639	RSVA/Homo_sapiens/JOR/A0125/2011	NA	2011-02-08	Human	Jordan	NA	Human_orthopneumovirus
KF530269	RSVA/Hep2_lab/USA/629_Q0030_RSV60/2009	NA	2009-12-10	Human	USA	NA	Human_orthopneumovirus
KF826849	RSVA/Hep2_lab/USA/629_Q0115_RSV89/2010	NA	2010-01-05	Human	USA	NA	Human_orthopneumovirus
JF920052	A/WI/629_Q0154/10	NA	2010-01-13	Human	USA	NA	Human_orthopneumovirus
MF001043	6A7	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
MK167036	6B2	NA	2006-XX-XX	Human	USA	NA	Human_orthopneumovirus
JF920053	A/WI/629_Q0284/10	NA	2010-02-16	Human	USA	NA	Human_orthopneumovirus
MF001039	1O1	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
KX655666	RSVA/Homo_sapiens/JOR/D3141/2011	NA	2011-03-01	Human	Jordan	NA	Human_orthopneumovirus
OK649647	HRSV/A/Brazil/38603/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649675	HRSV/A/NewYork.USA/CH88/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KX655652	RSVA/Homo_sapiens/JOR/B1525/2012	NA	2012-03-19	Human	Jordan	NA	Human_orthopneumovirus
KX655675	RSVA/Homo_sapiens/JOR/D3431/2012	NA	2012-03-06	Human	Jordan	NA	Human_orthopneumovirus
MF001049	8O5	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
MF001051	8P4	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649680	HRSV/A/Texas.USA/121301002/2012-XX-XX	NA	2012-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649640	HRSV/A/Brazil/38413/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649639	HRSV/A/Brazil/38387/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
MN630092	RSVA/USA/UAMS_DID_015/2016	NA	2016-01-26	Human	USA	NA	Human_orthopneumovirus
MN630097	RSVA/USA/UAMS_DID_023/2016	NA	2016-01-21	Human	USA	NA	Human_orthopneumovirus
MN630107	RSVA/USA/ACRI_053/2016	NA	2016-03-07	Human	USA	NA	Human_orthopneumovirus
KX655677	RSVA/Homo_sapiens/JOR/B1391/2012	NA	2012-01-08	Human	Jordan	NA	Human_orthopneumovirus
KC978856	A/Chongqing/13_73/11.or	NA	2011-12-11	Human	China	NA	Human_orthopneumovirus
KJ627374	RSVA/Homo_sapiens/PER/FPP00438/2011	NA	2011-04-19	Human	Peru	NA	Human_orthopneumovirus
KX765894	RSVA/Homo_sapiens/NZL/LJRSV84/2011	NA	2011-09-18	Human	New_Zealand	NA	Human_orthopneumovirus
KX765911	RSVA/Homo_sapiens/NZL/LJRSV75/2011	NA	2011-07-17	Human	New_Zealand	NA	Human_orthopneumovirus
KX765931	RSVA/Homo_sapiens/NZL/LJRSV70/2011	NA	2011-06-23	Human	New_Zealand	NA	Human_orthopneumovirus
KX765938	RSVA/Homo_sapiens/NZL/LJRSV74/2011	NA	2011-07-06	Human	New_Zealand	NA	Human_orthopneumovirus
KX765960	RSVA/Homo_sapiens/NZL/LJRSV76/2011	NA	2011-07-05	Human	New_Zealand	NA	Human_orthopneumovirus
KX765901	RSVA/Homo_sapiens/NZL/LJRSV54/2012	NA	2012-07-23	Human	New_Zealand	NA	Human_orthopneumovirus
KX765936	RSVA/Homo_sapiens/NZL/LJRSV62/2012	NA	2012-08-07	Human	New_Zealand	NA	Human_orthopneumovirus
KX765967	RSVA/Homo_sapiens/NZL/LJRSV64/2012	NA	2012-08-22	Human	New_Zealand	NA	Human_orthopneumovirus
KX765896	RSVA/Homo_sapiens/NZL/LJRSV81/2011	NA	2011-09-16	Human	New_Zealand	NA	Human_orthopneumovirus
KJ672459	RSVA/Homo_sapiens/USA/LA2_60/2013	NA	2013-01-23	Human	USA	NA	Human_orthopneumovirus
KJ672436	RSVA/Homo_sapiens/USA/LA2_30/2012	NA	2012-12-06	Human	USA	NA	Human_orthopneumovirus
KX894796	RSVA/Homo_sapiens/USA/LA2_00030P/2012	NA	2012-12-05	Human	USA	NA	Human_orthopneumovirus
